AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43,input,naturalLanguageDescription,label,numLabel
0.217018798,0.4597901702,0.6190668941,0.3029372394,0.5285109282,1.0,0.460834235,0.0434397161,0.4695312679,0.4857107997,0.4687724411,0.1597212553,0.6073746085,0.0,0.3645944595,0.5747243166,0.0058026724,0.214056477,0.1587921232,0.2085574567,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Test\510047\5100471068\5100471068.avi,"Chin Raiser, using the muscles: Mentalis, with a value of 0.6073746085; Lip Pressor, using the muscles: Orbicularis Oris, with a value of 0.5747243166; ",bored,3
0.3328484893,0.491694659,0.2696578205,0.4976976216,0.2885892689,0.0,0.4278041422,0.0556467585,0.4755109847,0.1939252019,0.2883179486,0.1743117124,0.4458727837,0.0,0.3234120905,0.5230140686,0.2644556165,0.1390317827,0.0634973645,0.0763636529,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Train\200050\2000502088\2000502088.avi,"Lip Pressor, using the muscles: Orbicularis Oris, with a value of 0.5230140686; ",engaged,1
0.4060621858,0.5452982783,0.2989183962,0.6636289954,0.4567826986,1.0,0.2431011498,0.0780478641,0.4749157727,0.6666420102,0.7894035578,0.1265687943,0.3813266456,1.0,0.5683515668,0.4649682641,0.8923986554,0.3420979381,0.0096585741,0.0377399176,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Validation\410028\4100282053\4100282053.avi,"Lip Corner Puller, using the muscles: Zygomaticus Major, with a value of 0.6666420102; Dimpler, using the muscles: Buccinator, with a value of 0.7894035578; Lip Stretcher, using the muscles: Risorius, Platysma, with a value of 1.0; Lip Tightener, using the muscles: Orbicularis Oris, with a value of 0.5683515668; Lip Part, using the muscles: Depressor Labii Inferioris, with a value of 0.8923986554; ",engaged,1
0.2311861813,0.4689295888,0.3446941078,0.3697775602,0.1533477306,1.0,0.3050141633,0.1205306053,0.4884603918,0.0591553971,0.4651705325,0.2302881777,0.571569562,0.0,0.5398042798,0.5687423348,0.0025146334,0.0541269742,0.2214798331,0.1617379934,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Train\210061\2100611003\2100611003.avi,"Chin Raiser, using the muscles: Mentalis, with a value of 0.571569562; Lip Tightener, using the muscles: Orbicularis Oris, with a value of 0.5398042798; Lip Pressor, using the muscles: Orbicularis Oris, with a value of 0.5687423348; ",engaged,1
0.2974434495,0.3878968358,0.581443727,0.4359388351,0.1144788638,0.0,0.1505308449,0.0422301218,0.5048308969,0.1670989692,0.6890323758,0.2571641505,0.397644639,1.0,0.36997509,0.5657952428,0.024317747,0.1249911189,0.1574544758,0.0340606347,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Train\205601\2056010239\2056010239.avi,"Nasolabial Deepener, using the muscles: Zygomaticus Minor, with a value of 0.5048308969; Dimpler, using the muscles: Buccinator, with a value of 0.6890323758; Lip Stretcher, using the muscles: Risorius, Platysma, with a value of 1.0; Lip Pressor, using the muscles: Orbicularis Oris, with a value of 0.5657952428; ",engaged,1
0.1977499276,0.4821991324,0.2897371054,0.3961732388,0.5103455782,1.0,0.4119477868,0.9603114724,0.4731909633,0.2384691983,0.325422436,0.1016607583,0.648085773,0.0,0.3151447773,0.584541142,0.0133530237,0.0643626824,0.1280741543,0.0913813114,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Train\210052\2100521043\2100521043.avi,"Upper Lip Raiser, using the muscles: Levator Labii Superioris, with a value of 0.9603114724; Chin Raiser, using the muscles: Mentalis, with a value of 0.648085773; Lip Pressor, using the muscles: Orbicularis Oris, with a value of 0.584541142; ",engaged,1
0.2632758319,0.4388650954,0.5756937861,0.3655541539,0.1661456823,0.0,0.2590025961,0.5771163702,0.463978976,0.1726860404,0.193675518,0.1972411722,0.5130332112,0.0,0.3464181423,0.5643916726,0.0680857748,0.0609356202,0.2948897183,0.0220714435,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Train\110005\1100051044\1100051044.avi,"Upper Lip Raiser, using the muscles: Levator Labii Superioris, with a value of 0.5771163702; Chin Raiser, using the muscles: Mentalis, with a value of 0.5130332112; Lip Pressor, using the muscles: Orbicularis Oris, with a value of 0.5643916726; ",engaged,1
0.3031936288,0.4759765565,0.3991860747,0.3535622954,0.1064781845,1.0,0.3593441248,0.0196115226,0.4736326933,0.0303809885,0.2011954635,0.4363202155,0.5756570697,0.0,0.3559312224,0.5910514593,0.0078555169,0.0492844582,0.0516772643,0.1868007928,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Train\240846\2408460237\2408460237.avi,"Chin Raiser, using the muscles: Mentalis, with a value of 0.5756570697; Lip Pressor, using the muscles: Orbicularis Oris, with a value of 0.5910514593; ",engaged,1
0.288446188,0.4711285532,0.4703589976,0.3714334667,0.1625934839,1.0,0.3074910939,0.5753828883,0.4633767307,0.2257604003,0.4137859941,0.1048575491,0.3051133454,1.0,0.4482905269,0.6074060798,0.1352728903,0.1407159716,0.235211283,0.0233012978,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Train\310072\3100721046\3100721046.avi,"Upper Lip Raiser, using the muscles: Levator Labii Superioris, with a value of 0.5753828883; Lip Stretcher, using the muscles: Risorius, Platysma, with a value of 1.0; Lip Pressor, using the muscles: Orbicularis Oris, with a value of 0.6074060798; ",engaged,1
0.233600378,0.4283948243,0.1765265912,0.6250427961,0.176181227,0.0,0.3100475073,0.1192620844,0.4677889347,0.306604296,0.3080557883,0.1194931716,0.5500535369,0.0,0.5185300112,0.5764676332,0.2592469454,0.2042316794,0.1044033319,0.0178022385,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Train\110005\1100052060\1100052060.avi,"Chin Raiser, using the muscles: Mentalis, with a value of 0.5500535369; Lip Tightener, using the muscles: Orbicularis Oris, with a value of 0.5185300112; Lip Pressor, using the muscles: Orbicularis Oris, with a value of 0.5764676332; ",engaged,1
0.2370560616,0.4291626811,0.5212436914,0.338668406,0.1560348123,0.0,0.3056650758,0.0815576836,0.4692276418,0.2272356153,0.5166761279,0.3355377018,0.3699168861,1.0,0.5557370186,0.5976656079,0.0240560155,0.0935332924,0.2243560404,0.1642567962,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Train\310072\3100722017\3100722017.avi,"Dimpler, using the muscles: Buccinator, with a value of 0.5166761279; Lip Stretcher, using the muscles: Risorius, Platysma, with a value of 1.0; Lip Tightener, using the muscles: Orbicularis Oris, with a value of 0.5557370186; Lip Pressor, using the muscles: Orbicularis Oris, with a value of 0.5976656079; ",engaged,1
0.3127376437,0.405644089,0.3227655888,0.6524156928,0.1306218058,0.0,0.2349935174,0.4987700582,0.4663381875,0.1386112869,0.2715301216,0.1800647229,0.6007459164,0.0,0.4404764175,0.5612174869,0.0541386157,0.1964322925,0.2845005691,0.0141193867,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Train\310062\3100621002\3100621002.avi,"Chin Raiser, using the muscles: Mentalis, with a value of 0.6007459164; Lip Pressor, using the muscles: Orbicularis Oris, with a value of 0.5612174869; ",engaged,1
0.3400005996,0.446918726,0.5605329275,0.4094602764,0.2318036854,1.0,0.2793337405,0.1103794873,0.468972981,0.1029297262,0.2398101836,0.501003921,0.4293146431,0.0,0.3106319308,0.450799644,0.0908382609,0.2852199376,0.027464021,0.048397854,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Train\202614\2026140233\2026140233.mp4,"Lip Corner Depressor, using the muscles: Depressor Anguli Oris, with a value of 0.501003921; ",engaged,1
0.5923753977,0.5276063085,0.6085743904,0.4569523931,0.2215931714,0.0,0.2583177984,0.0717167109,0.477817595,0.0805878565,0.294878602,0.2854380906,0.5733634233,0.0,0.2632650137,0.5608583689,0.0262669753,0.257600069,0.0470381789,0.1930865496,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Validation\769862\7698620149\7698620149.avi,"Chin Raiser, using the muscles: Mentalis, with a value of 0.5733634233; Lip Pressor, using the muscles: Orbicularis Oris, with a value of 0.5608583689; ",engaged,1
0.3251160681,0.4101118445,0.5073627234,0.4906028509,0.336381644,1.0,0.4028571844,0.4041822255,0.4976741374,0.5208793879,0.4542306364,0.5420196652,0.4679119885,1.0,0.3026630878,0.5608047843,0.9592028856,0.3761505187,0.0626432151,0.0276772361,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Validation\410026\4100261035\4100261035.avi,"Lip Corner Puller, using the muscles: Zygomaticus Major, with a value of 0.5208793879; Lip Corner Depressor, using the muscles: Depressor Anguli Oris, with a value of 0.5420196652; Lip Stretcher, using the muscles: Risorius, Platysma, with a value of 1.0; Lip Pressor, using the muscles: Orbicularis Oris, with a value of 0.5608047843; Lip Part, using the muscles: Depressor Labii Inferioris, with a value of 0.9592028856; ",engaged,1
0.2930551767,0.4691040218,0.3025210798,0.3623968959,0.1169456616,0.0,0.2067626268,0.6014645696,0.465336293,0.1083948687,0.3127458692,0.2775355875,0.6212860346,0.0,0.3887111843,0.4678275287,0.00984147,0.0896659791,0.2176392674,0.0295253284,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Train\342227\3422270139\3422270139.avi,"Upper Lip Raiser, using the muscles: Levator Labii Superioris, with a value of 0.6014645696; Chin Raiser, using the muscles: Mentalis, with a value of 0.6212860346; ",engaged,1
0.3156173229,0.4191789031,0.5209896564,0.5811479092,0.2420756817,1.0,0.2287093252,0.8805187345,0.4792856574,0.4438699782,0.6172065139,0.5678707361,0.5959324837,0.0,0.4128729105,0.556633234,0.0313998722,0.2625401616,0.5436694622,0.0209372118,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Test\510035\5100352038\5100352038.avi,"Upper Lip Raiser, using the muscles: Levator Labii Superioris, with a value of 0.8805187345; Dimpler, using the muscles: Buccinator, with a value of 0.6172065139; Lip Corner Depressor, using the muscles: Depressor Anguli Oris, with a value of 0.5678707361; Chin Raiser, using the muscles: Mentalis, with a value of 0.5959324837; Lip Pressor, using the muscles: Orbicularis Oris, with a value of 0.556633234; Lip Suck, using the muscles: Orbicularis Oris, with a value of 0.5436694622; ",engaged,1
0.491406858,0.4362329543,0.4749118984,0.3657286763,0.2372992933,0.0,0.3585290015,0.9245665669,0.4724045098,0.3753568828,0.499391824,0.4253365397,0.585088551,0.0,0.5411729813,0.5710603595,0.0127147622,0.1294630766,0.1727056652,0.0174103659,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Train\110007\1100072030\1100072030.avi,"Upper Lip Raiser, using the muscles: Levator Labii Superioris, with a value of 0.9245665669; Chin Raiser, using the muscles: Mentalis, with a value of 0.585088551; Lip Tightener, using the muscles: Orbicularis Oris, with a value of 0.5411729813; Lip Pressor, using the muscles: Orbicularis Oris, with a value of 0.5710603595; ",bored,3
0.251816839,0.4447258413,0.3583011031,0.4433372617,0.4845106304,1.0,0.4437312484,0.9115863442,0.5099544525,0.607429564,0.5925300121,0.2587351203,0.6100839376,0.0,0.2452584505,0.4992943108,0.1367200911,0.2116060108,0.0226603169,0.0776768699,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Train\110011\1100112059\1100112059.avi,"Upper Lip Raiser, using the muscles: Levator Labii Superioris, with a value of 0.9115863442; Nasolabial Deepener, using the muscles: Zygomaticus Minor, with a value of 0.5099544525; Lip Corner Puller, using the muscles: Zygomaticus Major, with a value of 0.607429564; Dimpler, using the muscles: Buccinator, with a value of 0.5925300121; Chin Raiser, using the muscles: Mentalis, with a value of 0.6100839376; ",engaged,1
0.2649870515,0.4483100772,0.7120147347,0.3886831403,0.0837126598,0.0,0.2465929836,0.0436714999,0.4588133693,0.0434777513,0.1789000779,0.216446802,0.5042139888,0.0,0.2220625877,0.4470178485,0.0069661043,0.2205890417,0.0388099477,0.063796483,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Validation\400022\4000222032\4000222032.avi,"Chin Raiser, using the muscles: Mentalis, with a value of 0.5042139888; ",bored,3
0.2333532572,0.4030417502,0.5483172536,0.3239664435,0.1400197595,1.0,0.3394828737,0.9577487111,0.4667817652,0.2274540663,0.4409328401,0.3116706312,0.5321042538,1.0,0.5538041592,0.4734961689,0.0884149149,0.265352577,0.0767648667,0.1573985815,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Train\334463\3344630162\3344630162.avi,"Upper Lip Raiser, using the muscles: Levator Labii Superioris, with a value of 0.9577487111; Chin Raiser, using the muscles: Mentalis, with a value of 0.5321042538; Lip Stretcher, using the muscles: Risorius, Platysma, with a value of 1.0; Lip Tightener, using the muscles: Orbicularis Oris, with a value of 0.5538041592; ",bored,3
0.3058356941,0.5079044104,0.4906492233,0.4028388858,0.2392118424,0.0,0.4635159075,0.0542866066,0.4760611653,0.1660814732,0.3321216106,0.1344393939,0.5948884487,0.0,0.2528854012,0.4745999277,0.000547958,0.0426390134,0.2476104498,0.0528736264,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Train\350361\3503610227\3503610227.avi,"Chin Raiser, using the muscles: Mentalis, with a value of 0.5948884487; ",engaged,1
0.2375802249,0.4775660336,0.5101302862,0.3350786269,0.2915731668,1.0,0.5964969993,0.6523938775,0.4734420478,0.2175393701,0.7362979054,0.1304560751,0.315620631,1.0,0.395893842,0.548319459,0.0821912065,0.1470342577,0.081814073,0.0998836756,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Train\310072\3100721056\3100721056.avi,"Upper Lip Raiser, using the muscles: Levator Labii Superioris, with a value of 0.6523938775; Dimpler, using the muscles: Buccinator, with a value of 0.7362979054; Lip Stretcher, using the muscles: Risorius, Platysma, with a value of 1.0; Lip Pressor, using the muscles: Orbicularis Oris, with a value of 0.548319459; ",engaged,1
0.2342782468,0.492908448,0.5207861066,0.5961382389,0.1246520132,0.0,0.253279388,0.0796081275,0.4665568471,0.0883024186,0.2406583875,0.458029151,0.5274826884,0.0,0.4849162102,0.5226311088,0.7619534135,0.1357802898,0.0790154859,0.0215472076,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Train\210051\2100511070\2100511070.avi,"Chin Raiser, using the muscles: Mentalis, with a value of 0.5274826884; Lip Pressor, using the muscles: Orbicularis Oris, with a value of 0.5226311088; Lip Part, using the muscles: Depressor Labii Inferioris, with a value of 0.7619534135; ",engaged,1
0.2730777562,0.4011583626,0.3738245666,0.3678669631,0.1474033147,0.0,0.3243712187,0.0046887402,0.4851563871,0.2109661847,0.2749074996,0.4094827473,0.5599218607,0.0,0.3709776998,0.4475214183,0.248045519,0.269754976,0.270326823,0.0261873063,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Train\110004\1100042059\1100042059.avi,"Chin Raiser, using the muscles: Mentalis, with a value of 0.5599218607; ",bored,3
0.2440350205,0.4140103161,0.4236311316,0.5874482393,0.1437169015,0.0,0.268827498,0.727879405,0.5190611482,0.1688886136,0.4410874844,0.1443780959,0.5250993371,0.0,0.4956912696,0.4449266195,0.4193787277,0.3714280128,0.4049454927,0.0227525346,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Train\400018\4000181074\4000181074.avi,"Upper Lip Raiser, using the muscles: Levator Labii Superioris, with a value of 0.727879405; Nasolabial Deepener, using the muscles: Zygomaticus Minor, with a value of 0.5190611482; Chin Raiser, using the muscles: Mentalis, with a value of 0.5250993371; ",engaged,1
0.2022706717,0.4905368686,0.3577797413,0.3784732521,0.1514296234,0.0,0.3870643079,0.2509469986,0.4676301777,0.1341053396,0.3845089078,0.3770827353,0.5069986582,0.0,0.3777668774,0.4779149592,0.0349302515,0.3474409282,0.13212502,0.0225804485,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Train\310074\3100742056\3100742056.avi,"Chin Raiser, using the muscles: Mentalis, with a value of 0.5069986582; ",engaged,1
0.2988703549,0.4461618364,0.5882425308,0.3867433965,0.2563308477,0.0,0.4241779745,0.429445684,0.4708784819,0.2796966434,0.4981743097,0.1479277462,0.5338804126,1.0,0.4377007186,0.5613973737,0.4932639301,0.1543203294,0.0484582372,0.0168227851,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Validation\400023\4000232005\4000232005.avi,"Chin Raiser, using the muscles: Mentalis, with a value of 0.5338804126; Lip Stretcher, using the muscles: Risorius, Platysma, with a value of 1.0; Lip Pressor, using the muscles: Orbicularis Oris, with a value of 0.5613973737; ",engaged,1
0.3678140938,0.4391094446,0.5815152526,0.3337858915,0.5239127278,1.0,0.3479906321,0.0243221559,0.4758200347,0.4123277962,0.4825436771,0.1795858145,0.643627882,0.0,0.4240081608,0.5672519207,0.0604121573,0.1557535976,0.0338686779,0.2117705792,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Validation\500039\5000392064\5000392064.avi,"Chin Raiser, using the muscles: Mentalis, with a value of 0.643627882; Lip Pressor, using the muscles: Orbicularis Oris, with a value of 0.5672519207; ",engaged,1
0.2560199201,0.4382179379,0.7554590702,0.3587931395,0.2509062588,1.0,0.3415247202,0.5676660538,0.4656911194,0.1133492589,0.6614144444,0.2445941269,0.5054876208,0.0,0.4590776861,0.5366915464,0.0063491897,0.0778906718,0.123869516,0.0236030631,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Train\110012\1100121052\1100121052.avi,"Upper Lip Raiser, using the muscles: Levator Labii Superioris, with a value of 0.5676660538; Dimpler, using the muscles: Buccinator, with a value of 0.6614144444; Chin Raiser, using the muscles: Mentalis, with a value of 0.5054876208; Lip Pressor, using the muscles: Orbicularis Oris, with a value of 0.5366915464; ",engaged,1
0.4312724471,0.4731860459,0.5810757875,0.3568142056,0.4563586712,0.0,0.5090202689,0.5024815202,0.4943652451,0.5815045834,0.5930078626,0.174200654,0.5870417953,0.0,0.2197424918,0.5808600783,0.150206238,0.1686675102,0.0378698073,0.4117977321,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Train\200049\2000491078\2000491078.avi,"Upper Lip Raiser, using the muscles: Levator Labii Superioris, with a value of 0.5024815202; Lip Corner Puller, using the muscles: Zygomaticus Major, with a value of 0.5815045834; Dimpler, using the muscles: Buccinator, with a value of 0.5930078626; Chin Raiser, using the muscles: Mentalis, with a value of 0.5870417953; Lip Pressor, using the muscles: Orbicularis Oris, with a value of 0.5808600783; ",engaged,1
