Entry(00000,begin_of_process,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,start,1).
Entry(26002,begin_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU14,60).
Entry(26104,end_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU14,60).
Entry(26503,begin_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU14,61).
Entry(26604,end_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU14,61).
Entry(27003,begin_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU14,62).
Entry(27102,end_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU14,62).
Entry(27503,begin_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU14,63).
Entry(27603,end_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU14,63).
Entry(27701,begin_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU14,64).
Entry(27803,end_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU14,64).
Entry(27903,begin_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU14,65).
Entry(28003,end_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU14,65).
Entry(28305,begin_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU14,66).
Entry(28404,end_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU14,66).
Entry(28505,begin_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU14,67).
Entry(28604,end_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU14,67).
Entry(29004,begin_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU14,68).
Entry(29104,end_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU14,68).
Entry(29203,begin_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU14,69).
Entry(29302,end_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU14,69).
Entry(29404,begin_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU14,70).
Entry(29504,end_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU14,70).
Entry(29705,begin_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU14,71).
Entry(29804,end_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU14,71).
Entry(29905,begin_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU14,72).
Entry(02100,begin_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU15,0).
Entry(02200,end_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU15,0).
Entry(06000,begin_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU15,1).
Entry(06100,end_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU15,1).
Entry(07300,begin_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU15,2).
Entry(07400,end_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU15,2).
Entry(13403,begin_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU15,3).
Entry(13504,end_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU15,3).
Entry(13802,begin_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU15,4).
Entry(13902,end_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU15,4).
Entry(14404,begin_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU15,5).
Entry(14503,end_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU15,5).
Entry(14602,begin_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU15,6).
Entry(14703,end_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU15,6).
Entry(14803,begin_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU15,7).
Entry(14902,end_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU15,7).
Entry(18802,begin_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU15,8).
Entry(18902,end_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU15,8).
Entry(21902,begin_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU15,9).
Entry(22003,end_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU15,9).
Entry(25103,begin_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU15,10).
Entry(25203,end_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU15,10).
Entry(25402,begin_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU15,11).
Entry(25504,end_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU15,11).
Entry(25605,begin_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU15,12).
Entry(25704,end_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU15,12).
Entry(28306,begin_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU15,13).
Entry(28405,end_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU15,13).
Entry(28506,begin_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU15,14).
Entry(28605,end_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU15,14).
Entry(28903,begin_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU15,15).
Entry(29005,end_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU15,15).
Entry(00000,begin_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU17,0).
Entry(00100,end_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU17,0).
Entry(00200,begin_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU17,1).
Entry(00300,end_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU17,1).
Entry(00400,begin_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU17,2).
Entry(00500,end_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU17,2).
Entry(00600,begin_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU17,3).
Entry(00700,end_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU17,3).
Entry(00800,begin_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU17,4).
Entry(00900,end_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU17,4).
Entry(01000,begin_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU17,5).
Entry(01100,end_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU17,5).
Entry(01200,begin_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU17,6).
Entry(01300,end_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU17,6).
Entry(01400,begin_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU17,7).
Entry(01500,end_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU17,7).
Entry(01600,begin_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU17,8).
Entry(01700,end_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU17,8).
Entry(01800,begin_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU17,9).
Entry(01900,end_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU17,9).
Entry(02000,begin_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU17,10).
Entry(02100,end_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU17,10).
Entry(02200,begin_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU17,11).
Entry(02300,end_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU17,11).
Entry(02400,begin_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU17,12).
Entry(02500,end_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU17,12).
Entry(02600,begin_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU17,13).
Entry(02700,end_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU17,13).
Entry(02800,begin_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU17,14).
Entry(02900,end_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU17,14).
Entry(03000,begin_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU17,15).
Entry(03100,end_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU17,15).
Entry(03200,begin_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU17,16).
Entry(03300,end_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU17,16).
Entry(03400,begin_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU17,17).
Entry(03500,end_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU17,17).
Entry(03600,begin_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU17,18).
Entry(03700,end_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU17,18).
Entry(03800,begin_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU17,19).
Entry(03900,end_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU17,19).
Entry(04000,begin_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU17,20).
Entry(04100,end_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU17,20).
Entry(04200,begin_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU17,21).
Entry(04300,end_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU17,21).
Entry(04400,begin_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU17,22).
Entry(04500,end_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU17,22).
Entry(04600,begin_of_activity,frustrated,C:\Users\Alessandro\Desktop\bachelor-s-thesis\src\richiesta professore\../datasets/DAiSEE/DataSet/Test/510038/5100381069/5100381069.avi,AU17,23).
